Voltage,Current,Temperature
4.07642,-1.57076,23.87099
4.07642,-1.57076,23.87099
4.07659,-1.57076,23.87099
4.07659,-1.57076,23.87099
4.07659,-1.57076,23.87099
4.07659,-1.57076,23.87099
4.07676,-1.57076,23.87099
4.07288,-1.76488,23.87099
4.07052,-1.87470,23.87099
4.06968,-1.90790,23.87099
4.06934,-1.91812,23.87099
4.06918,-1.92068,23.87099
4.06918,-1.92068,23.87099
4.06918,-1.92068,23.87099
4.06901,-1.92068,23.87099
4.06901,-1.92068,23.87099
4.06901,-1.92068,23.87099
4.06918,-1.91557,23.87099
4.06918,-1.91301,23.87099
4.06918,-1.91046,23.87099
4.06918,-1.91046,23.87099
4.06918,-1.91046,23.87099
4.06918,-1.91046,23.87099
4.06901,-1.91046,23.87099
4.06901,-1.91046,23.87099
4.06901,-1.91046,23.87099
4.06901,-1.91046,23.87099
4.06918,-1.90535,23.87099
4.06918,-1.90280,23.87099
4.06918,-1.90280,23.87099
4.06918,-1.90280,23.87099
4.06918,-1.90280,23.87099
4.06918,-1.90280,23.87099
4.06918,-1.90280,23.87099
4.06918,-1.90280,23.87099
4.06918,-1.90280,23.87099
4.06918,-1.90280,23.87099
4.07676,-1.50947,23.87099
4.08182,-1.27960,23.87099
4.08401,-1.19787,23.87099
4.08451,-1.18254,23.87099
4.08485,-1.17488,23.87099
4.08519,-1.17488,23.87099
4.08536,-1.17488,23.87099
4.08553,-1.17488,23.87099
4.08569,-1.17488,23.87099
4.08569,-1.17488,23.87099
4.08199,-1.36644,23.87099
4.07996,-1.46349,23.87099
4.07929,-1.49670,23.87099
4.07912,-1.50691,23.87099
4.07895,-1.50947,23.87099
4.07895,-1.50947,23.87099
4.07895,-1.51202,23.87099
4.07895,-1.51202,23.87099
4.07895,-1.51202,23.87099
4.07895,-1.51202,23.87099
4.07912,-1.50436,23.87099
4.07929,-1.49670,23.87099
4.07929,-1.49670,23.87099
4.07929,-1.49670,23.87099
4.07929,-1.49670,23.87099
4.07929,-1.49414,23.87099
4.07929,-1.49670,23.87099
4.07929,-1.49670,23.87099
4.07946,-1.49670,23.87099
4.07946,-1.49670,23.87099
4.07592,-1.67548,23.87099
4.07322,-1.79552,23.87099
4.07255,-1.82362,23.87099
4.07221,-1.83384,23.87099
4.07204,-1.83639,23.87099
4.07187,-1.83639,23.87099
4.07187,-1.83639,23.87099
4.07187,-1.83894,23.87099
4.07170,-1.83894,23.87099
4.07170,-1.83894,23.97615
4.07170,-1.83384,23.97615
4.07170,-1.83128,23.97615
4.07170,-1.83128,23.97615
4.07170,-1.83128,23.97615
4.07170,-1.82873,23.97615
4.07154,-1.83128,23.97615
4.07154,-1.83128,23.97615
4.07154,-1.83128,23.97615
4.07154,-1.83128,23.97615
4.07154,-1.82873,23.97615
4.06766,-2.02539,23.97615
4.06513,-2.13522,23.97615
4.06429,-2.16587,23.97615
4.06395,-2.17608,23.97615
4.06378,-2.17864,23.97615
4.06361,-2.17864,23.97615
4.06344,-2.17864,23.97615
4.06344,-2.18119,23.97615
4.06328,-2.17864,23.97615
4.06328,-2.18119,23.97615
4.06665,-1.99985,23.97615
4.06934,-1.86959,23.97615
4.07019,-1.83639,23.97615
4.07036,-1.82617,23.97615
4.07052,-1.82362,23.97615
4.07069,-1.82362,23.97615
4.07069,-1.82362,23.97615
4.07069,-1.82362,23.97615
4.07069,-1.82107,23.97615
4.07069,-1.82362,23.97615
4.06715,-2.00241,23.97615
4.06462,-2.11989,23.97615
4.06361,-2.15821,23.97615
4.06328,-2.16842,23.97615
4.06311,-2.17098,23.97615
4.06294,-2.17098,23.97615
4.06294,-2.17098,23.97615
4.06277,-2.17353,23.97615
4.06277,-2.17098,23.97615
4.06260,-2.17353,23.97615
4.06260,-2.17353,23.97615
4.06243,-2.17098,23.97615
4.06243,-2.17353,23.97615
4.06227,-2.17353,23.97615
4.06227,-2.17353,23.87099
4.06210,-2.17353,23.87099
4.06210,-2.17608,23.87099
4.06210,-2.17353,23.87099
4.06193,-2.17608,23.87099
4.06193,-2.17608,23.87099
4.05805,-2.37275,23.87099
4.05552,-2.48768,23.87099
4.05451,-2.52089,23.87099
4.05417,-2.53110,23.87099
4.05384,-2.53366,23.87099
4.05367,-2.53366,23.87099
4.05350,-2.53366,23.87099
4.05350,-2.53621,23.87099
4.05333,-2.53366,23.87099
4.05316,-2.53621,23.87099
4.05704,-2.33699,23.87099
4.05923,-2.23227,23.87099
4.05991,-2.19396,23.87099
4.06024,-2.18630,23.87099
4.06024,-2.18375,23.87099
4.06041,-2.18375,23.87099
4.06041,-2.18375,23.87099
4.06024,-2.18375,23.87099
4.06024,-2.18119,23.87099
4.06024,-2.18119,23.87099
4.06024,-2.18119,23.87099
4.06024,-2.18375,23.87099
4.06024,-2.18375,23.87099
4.06024,-2.18375,23.87099
4.06007,-2.18375,23.87099
4.06007,-2.18375,23.87099
4.06007,-2.18119,23.87099
4.06007,-2.18375,23.87099
4.06007,-2.18375,23.87099
4.06007,-2.18375,23.87099
4.05991,-2.18119,23.87099
4.05991,-2.18119,23.87099
4.05991,-2.18119,23.87099
4.05991,-2.18375,23.87099
4.05991,-2.18375,23.87099
4.05974,-2.18119,23.87099
4.05974,-2.18375,23.87099
4.05974,-2.18375,23.87099
4.05974,-2.18375,23.87099
4.05974,-2.18375,23.87099
4.05957,-2.18375,23.87099
4.05957,-2.18119,23.87099
4.05957,-2.18375,23.87099
4.05957,-2.18375,23.87099
4.05957,-2.18375,23.87099
4.05940,-2.18375,23.87099
4.05940,-2.18375,23.87099
4.05940,-2.18375,23.87099
4.05940,-2.18375,23.87099
4.05940,-2.18375,23.87099
4.05923,-2.18375,23.87099
4.05923,-2.18375,23.87099
4.05923,-2.18375,23.87099
4.05923,-2.18375,23.87099
4.05906,-2.18375,23.87099
4.05906,-2.18375,23.87099
4.05906,-2.18375,23.97615
4.05906,-2.18375,23.97615
4.05906,-2.18375,23.97615
4.05889,-2.18375,23.97615
4.05889,-2.18375,23.97615
4.05889,-2.18375,23.97615
4.05889,-2.18375,23.97615
4.05889,-2.18375,23.97615
4.05873,-2.18375,23.97615
4.05873,-2.18375,23.97615
4.05873,-2.18375,23.97615
4.05873,-2.18375,23.97615
4.05873,-2.18375,23.97615
4.05856,-2.18375,23.97615
4.05856,-2.18375,23.97615
4.05856,-2.18375,23.97615
4.05856,-2.18375,23.97615
4.05856,-2.18375,23.97615
4.05839,-2.18375,23.97615
4.05839,-2.18375,23.97615
4.05839,-2.18375,23.97615
4.05839,-2.18375,23.97615
4.05839,-2.18375,23.97615
4.05822,-2.18375,23.97615
4.05822,-2.18375,23.97615
4.05822,-2.18119,23.97615
4.05822,-2.18375,23.97615
4.05822,-2.18119,23.97615
4.05805,-2.18375,23.97615
4.05805,-2.18375,23.97615
4.05805,-2.18375,23.97615
4.05805,-2.18375,23.97615
4.05805,-2.18119,23.97615
4.05788,-2.18119,23.97615
4.06159,-1.99474,23.97615
4.06412,-1.87981,23.97615
4.06513,-1.83894,23.97615
4.06530,-1.82873,23.97615
4.06564,-1.82617,23.97615
4.06564,-1.82617,23.97615
4.06564,-1.82617,23.97615
4.06580,-1.82362,23.97615
4.06580,-1.82617,23.97615
4.06580,-1.82617,23.97615
4.06597,-1.81851,23.97615
4.06614,-1.81596,23.97615
4.06614,-1.81596,23.97615
4.06614,-1.81596,23.97615
4.06614,-1.81340,23.97615
4.06614,-1.81340,23.97615
4.06614,-1.81340,23.97615
4.06614,-1.81340,23.97615
4.06614,-1.81340,23.97615
4.06614,-1.81596,23.97615
4.07406,-1.41241,23.97615
4.07895,-1.19276,23.97615
4.08064,-1.12891,23.97615
4.08131,-1.11103,23.97615
4.08165,-1.10337,23.97615
4.08182,-1.10337,23.97615
4.08215,-1.10337,23.97615
4.08215,-1.10337,23.97615
4.08232,-1.10081,23.97615
4.08249,-1.10081,23.97615
4.08283,-1.09315,23.97615
4.08317,-1.08549,23.87099
4.08333,-1.08549,23.87099
4.08333,-1.08549,23.87099
4.08350,-1.08293,23.87099
4.08367,-1.08293,23.87099
4.08367,-1.08549,23.87099
4.08384,-1.08293,23.87099
4.08384,-1.08293,23.87099
4.08401,-1.08549,23.87099
4.08047,-1.26172,23.87099
4.07828,-1.36899,23.87099
4.07760,-1.39964,23.87099
4.07727,-1.40730,23.87099
4.07727,-1.40986,23.87099
4.07727,-1.40986,23.87099
4.07727,-1.40986,23.87099
4.07727,-1.40986,23.87099
4.07727,-1.41241,23.87099
4.07710,-1.41241,23.87099
4.06968,-1.79297,23.87099
4.06496,-2.01007,23.87099
4.06328,-2.07392,23.87099
4.06277,-2.09180,23.87099
4.06243,-2.09691,23.87099
4.06227,-2.09691,23.87099
4.06193,-2.09691,23.87099
4.06176,-2.09691,23.87099
4.06176,-2.09691,23.87099
4.06159,-2.09691,23.87099
4.06142,-2.09946,23.87099
4.06125,-2.09691,23.87099
4.06125,-2.09691,23.87099
4.06109,-2.09946,23.87099
4.06109,-2.09691,23.87099
4.06092,-2.09946,23.87099
4.06092,-2.09691,23.87099
4.06075,-2.09946,23.87099
4.06075,-2.09946,23.87099
4.06058,-2.09946,23.87099
4.05687,-2.29102,23.87099
4.05401,-2.41106,23.87099
4.05333,-2.43916,23.87099
4.05283,-2.44937,23.87099
4.05266,-2.45193,23.87099
4.05232,-2.45448,23.87099
4.05215,-2.45703,23.87099
4.05215,-2.45448,23.87099
4.05198,-2.45703,23.87099
4.05181,-2.45703,23.87099
4.04440,-2.83249,23.87099
4.03850,-3.09300,23.87099
4.03681,-3.15941,23.87099
4.03597,-3.17729,23.87099
4.03546,-3.18495,23.87099
4.03513,-3.18495,23.87099
4.03496,-3.18750,23.87099
4.03462,-3.18750,23.87099
4.03445,-3.18495,23.87099
4.03412,-3.18750,23.87099
4.03361,-3.20538,23.87099
4.03310,-3.21560,23.87099
4.03294,-3.21815,23.87099
4.03277,-3.21815,23.87099
4.03243,-3.22071,23.87099
4.03226,-3.22071,23.87099
4.03209,-3.22071,23.87099
4.03192,-3.22071,23.87099
4.03176,-3.22071,23.87099
4.03159,-3.22071,23.87099
4.03479,-3.04958,23.87099
4.03698,-2.93465,23.87099
4.03766,-2.90145,23.87099
4.03799,-2.89123,23.87099
4.03799,-2.88868,23.87099
4.03782,-2.88868,23.87099
4.03782,-2.88868,23.87099
4.03766,-2.88868,23.87099
4.03766,-2.88868,23.87099
4.03766,-2.88868,23.87099
4.03732,-2.89889,23.87099
4.03715,-2.90400,23.87099
4.03698,-2.90400,23.87099
4.03681,-2.90655,23.87099
4.03681,-2.90655,23.87099
4.03681,-2.90655,23.87099
4.03664,-2.90655,23.87099
4.03648,-2.90655,23.87099
4.03648,-2.90655,23.87099
4.03631,-2.90911,23.87099
4.03597,-2.91932,23.87099
4.03580,-2.92699,23.87099
4.03563,-2.92699,23.87099
4.03563,-2.92954,23.87099
4.03546,-2.92954,23.97615
4.03546,-2.92954,23.97615
4.03530,-2.92954,23.97615
4.03530,-2.92954,23.97615
4.03513,-2.92954,23.97615
4.03513,-2.92954,23.97615
4.03867,-2.74054,23.97615
4.04103,-2.62560,23.97615
4.04170,-2.59495,23.97615
4.04204,-2.58474,23.97615
4.04221,-2.58218,23.97615
4.04221,-2.57963,23.97615
4.04221,-2.57963,23.97615
4.04221,-2.57963,23.97615
4.04221,-2.57963,23.97615
4.04221,-2.57963,23.97615
4.04608,-2.37786,23.97615
4.04844,-2.26803,23.97615
4.04929,-2.23738,23.97615
4.04962,-2.22717,23.97615
4.04979,-2.22461,23.97615
4.04979,-2.22461,23.97615
4.04996,-2.22461,23.97615
4.04996,-2.22461,23.97615
4.04996,-2.22461,23.97615
4.04996,-2.22461,23.97615
4.05771,-1.82617,23.97615
4.06260,-1.60397,23.97615
4.06462,-1.52735,23.97615
4.06530,-1.50691,23.97615
4.06564,-1.50180,24.08130
4.06580,-1.50180,23.97615
4.06597,-1.50180,23.97615
4.06631,-1.50180,23.97615
4.06648,-1.49925,23.97615
4.06648,-1.50180,23.97615
4.06682,-1.49159,23.97615
4.06698,-1.48903,23.97615
4.06715,-1.48648,23.97615
4.06732,-1.48648,23.97615
4.06749,-1.48648,23.97615
4.06749,-1.48648,23.97615
4.06766,-1.48648,23.97615
4.06766,-1.48648,23.97615
4.06783,-1.48393,23.97615
4.06783,-1.48648,23.97615
4.06446,-1.66527,23.97615
4.06193,-1.78531,23.97615
4.06125,-1.81596,23.97615
4.06109,-1.82362,23.97615
4.06092,-1.82617,23.97615
4.06092,-1.82873,23.97615
4.06092,-1.82617,23.97615
4.06075,-1.82873,23.97615
4.06075,-1.82873,23.97615
4.06075,-1.82873,23.97615
4.06715,-1.49670,24.08130
4.07322,-1.21064,24.08130
4.07508,-1.13912,24.08130
4.07575,-1.12125,24.08130
4.07609,-1.11358,24.08130
4.07626,-1.11358,24.08130
4.07642,-1.11358,24.08130
4.07659,-1.11358,23.97615
4.07676,-1.11358,23.97615
4.07693,-1.11358,23.97615
4.07727,-1.10081,23.97615
4.07744,-1.09570,23.97615
4.07760,-1.09315,23.97615
4.07777,-1.09315,23.97615
4.07794,-1.09315,23.97615
4.07811,-1.09315,23.97615
4.07811,-1.09315,23.97615
4.07828,-1.09315,23.97615
4.07828,-1.09315,23.97615
4.07845,-1.09315,23.97615
4.07508,-1.26938,23.97615
4.07272,-1.38176,23.97615
4.07221,-1.40730,23.97615
4.07187,-1.41497,23.97615
4.07170,-1.41752,23.97615
4.07170,-1.42007,23.97615
4.07170,-1.42007,23.97615
4.07170,-1.42007,23.97615
4.07170,-1.42007,23.97615
4.07170,-1.42007,23.97615
4.05384,-3.15941,23.97615
4.04086,-3.17218,23.97615
4.03648,-3.17984,23.97615
4.03479,-3.18495,23.97615
4.03395,-3.18750,23.97615
4.03327,-3.18750,23.97615
4.03294,-3.19006,23.97615
4.03243,-3.19006,23.97615
4.03209,-3.19006,23.97615
4.03176,-3.19006,23.97615
4.03108,-3.20794,23.97615
4.03058,-3.21815,23.97615
4.03024,-3.22071,23.97615
4.02990,-3.22326,23.97615
4.02956,-3.22326,23.97615
4.02940,-3.22326,23.97615
4.02906,-3.22326,23.97615
4.02889,-3.22326,23.97615
4.02872,-3.22326,23.97615
4.02855,-3.22326,23.97615
4.02400,-3.44036,23.97615
4.02097,-3.57317,23.97615
4.01979,-3.61404,23.97615
4.01928,-3.62425,23.97615
4.01895,-3.62681,23.97615
4.01861,-3.62936,23.97615
4.01827,-3.62936,23.97615
4.01810,-3.62936,23.97615
4.01777,-3.62936,23.97615
4.01760,-3.63192,23.97615
4.01692,-3.65490,23.97615
4.01625,-3.67023,23.97615
4.01591,-3.67533,23.97615
4.01574,-3.67789,23.97615
4.01557,-3.67789,23.97615
4.01541,-3.67789,23.97615
4.01507,-3.67789,23.97615
4.01490,-3.67789,23.97615
4.01473,-3.67789,23.97615
4.01456,-3.67789,23.97615
4.01793,-3.49144,23.97615
4.01996,-3.38928,23.97615
4.02063,-3.36118,23.97615
4.02080,-3.35097,23.97615
4.02063,-3.34841,23.97615
4.02063,-3.34841,23.97615
4.02046,-3.34841,23.97615
4.02046,-3.34841,23.97615
4.02029,-3.34841,23.97615
4.02029,-3.34841,23.97615
4.02400,-3.15175,23.97615
4.02602,-3.05214,23.97615
4.02670,-3.01893,23.97615
4.02687,-3.00872,23.97615
4.02704,-3.00616,23.97615
4.02704,-3.00616,23.97615
4.02704,-3.00616,23.97615
4.02704,-3.00616,23.97615
4.02704,-3.00616,23.97615
4.02704,-3.00616,23.97615
4.03496,-2.59240,23.97615
4.03968,-2.37019,23.97615
4.04120,-2.30890,23.97615
4.04187,-2.28591,23.97615
4.04221,-2.28080,23.97615
4.04238,-2.28080,23.97615
4.04254,-2.28080,23.97615
4.04271,-2.28080,23.97615
4.04271,-2.28080,23.97615
4.04288,-2.27825,23.97615
4.04288,-2.28080,23.97615
4.04305,-2.28080,23.97615
4.04305,-2.28080,23.97615
4.04305,-2.28080,23.97615
4.04322,-2.28080,23.97615
4.04322,-2.28080,23.97615
4.04322,-2.28080,23.97615
4.04322,-2.28080,23.87099
4.04339,-2.28080,23.87099
4.04339,-2.28080,23.87099
4.04339,-2.28080,23.87099
4.04339,-2.28080,23.87099
4.04339,-2.28080,23.87099
4.04339,-2.28080,23.87099
4.04339,-2.28080,23.87099
4.04339,-2.28080,23.87099
4.04356,-2.28080,23.87099
4.04356,-2.28080,23.87099
4.04356,-2.28080,23.87099
4.04356,-2.28080,23.87099
4.04356,-2.28080,23.87099
4.04356,-2.28080,23.87099
4.04356,-2.28080,23.87099
4.04356,-2.28080,23.87099
4.04356,-2.28080,23.87099
4.04356,-2.28080,23.87099
4.04356,-2.28080,23.87099
4.04356,-2.28080,23.87099
4.04356,-2.28080,23.87099
4.04356,-2.28080,23.87099
4.04356,-2.28080,23.87099
4.04356,-2.28080,23.87099
4.04356,-2.28080,23.87099
4.04356,-2.28080,23.87099
4.04339,-2.28080,23.87099
4.04339,-2.28080,23.87099
4.04339,-2.28080,23.87099
4.04339,-2.28080,23.87099
4.04339,-2.28080,23.87099
4.04339,-2.28080,23.87099
4.04726,-2.08414,23.87099
4.04962,-1.96665,23.87099
4.05063,-1.92578,23.87099
4.05097,-1.91557,23.87099
4.05114,-1.91301,23.87099
4.05131,-1.91301,23.87099
4.05131,-1.91301,23.87099
4.05148,-1.91301,23.87099
4.05148,-1.91301,23.87099
4.05165,-1.91046,23.87099
4.05165,-1.90790,23.87099
4.05181,-1.90535,23.87099
4.05181,-1.90535,23.87099
4.05198,-1.90535,23.87099
4.05198,-1.90535,23.87099
4.05198,-1.90535,23.87099
4.05198,-1.90535,23.87099
4.05215,-1.90535,23.87099
4.05215,-1.90280,23.87099
4.05215,-1.90280,23.87099
4.05232,-1.89769,23.87099
4.05232,-1.89513,23.87099
4.05249,-1.89513,23.87099
4.05249,-1.89513,23.87099
4.05249,-1.89258,23.87099
4.05249,-1.89258,23.87099
4.05249,-1.89258,23.87099
4.05249,-1.89513,23.87099
4.05249,-1.89513,23.87099
4.05249,-1.89258,23.87099
4.04895,-2.08158,23.87099
4.04625,-2.20673,23.87099
4.04558,-2.23994,23.87099
4.04524,-2.24760,23.87099
4.04507,-2.25015,23.87099
4.04490,-2.25015,23.87099
4.04490,-2.25015,23.87099
4.04473,-2.25271,23.87099
4.04473,-2.25271,23.87099
4.04457,-2.25271,23.87099
4.04052,-2.45703,23.87099
4.03799,-2.57452,23.87099
4.03715,-2.60517,23.87099
4.03681,-2.61539,23.87099
4.03664,-2.61794,23.87099
4.03631,-2.61794,23.87099
4.03614,-2.62050,23.87099
4.03597,-2.62050,23.87099
4.03597,-2.62050,23.87099
4.03580,-2.62305,23.87099
4.03563,-2.62560,23.87099
4.03546,-2.62816,23.87099
4.03530,-2.62816,23.87099
4.03530,-2.62816,23.87099
4.03513,-2.62816,23.87099
4.03513,-2.63071,23.87099
4.03496,-2.63071,23.87099
4.03479,-2.63071,23.87099
4.03479,-2.63071,23.87099
4.03462,-2.63071,23.87099
4.03462,-2.63582,23.87099
4.03445,-2.63837,23.87099
4.03428,-2.63837,23.87099
4.03428,-2.63837,23.87099
4.03412,-2.63837,23.87099
4.03412,-2.64093,23.87099
4.03395,-2.63837,23.87099
4.03395,-2.63837,23.87099
4.03378,-2.63837,23.87099
4.03378,-2.64093,23.87099
4.03361,-2.64604,23.87099
4.03344,-2.64859,23.87099
4.03344,-2.64859,23.87099
4.03327,-2.64859,23.87099
4.03327,-2.64859,23.87099
4.03327,-2.65114,23.87099
4.03310,-2.64859,23.87099
4.03310,-2.64859,23.87099
4.03310,-2.65114,23.87099
4.03294,-2.64859,23.87099
4.02484,-3.06746,23.87099
4.01962,-3.31265,23.87099
4.01777,-3.38161,23.87099
4.01692,-3.40716,23.87099
4.01642,-3.41226,23.87099
4.01608,-3.41482,23.87099
4.01591,-3.41482,23.87099
4.01574,-3.41737,23.87099
4.01557,-3.41482,23.87099
4.01524,-3.41482,23.87099
4.00630,-3.87455,23.87099
4.00091,-4.12230,23.87099
3.99889,-4.19381,23.87099
3.99788,-4.21680,23.87099
3.99737,-4.22446,23.87099
3.99703,-4.22446,23.87099
3.99670,-4.22702,23.87099
3.99636,-4.22702,23.87099
3.99602,-4.22702,23.87099
3.99568,-4.22957,23.87099
4.00731,-3.19006,23.87099
4.01439,-3.14664,23.87099
4.01659,-3.13131,23.87099
4.01743,-3.12876,23.87099
4.01760,-3.12621,23.87099
4.01777,-3.12365,23.87099
4.01793,-3.12365,23.87099
4.01793,-3.12365,23.87099
4.01793,-3.12365,23.87099
4.01793,-3.12365,23.87099
4.01355,-3.34841,23.87099
4.01069,-3.47867,23.87099
4.00984,-3.51698,23.87099
4.00934,-3.52720,23.87099
4.00917,-3.53231,23.87099
4.00900,-3.53486,23.87099
4.00883,-3.53486,23.87099
4.00866,-3.53486,23.87099
4.00849,-3.53486,23.87099
4.00849,-3.53486,23.87099
4.00411,-3.75707,23.87099
4.00091,-3.90265,23.87099
3.99973,-3.94607,23.87099
3.99922,-3.95628,23.87099
3.99889,-3.96139,23.87099
3.99872,-3.96139,23.87099
3.99838,-3.96139,23.87099
3.99821,-3.96139,23.87099
3.99804,-3.96139,23.87099
3.99788,-3.96395,23.87099
4.00866,-2.89378,23.87099
4.01675,-2.85547,23.87099
4.01928,-2.84270,23.87099
4.02029,-2.83759,23.87099
4.02080,-2.83504,23.87099
4.02097,-2.83504,23.87099
4.02114,-2.83504,23.87099
4.02114,-2.83504,23.87099
4.02131,-2.83249,23.87099
4.02131,-2.83504,23.97615
4.02484,-2.65625,23.97615
4.02788,-2.51067,23.97615
4.02889,-2.47491,23.97615
4.02923,-2.46470,23.97615
4.02940,-2.45959,23.97615
4.02956,-2.45959,23.97615
4.02973,-2.45959,23.97615
4.02990,-2.45703,23.97615
4.02990,-2.45959,23.97615
4.03007,-2.45959,23.97615
4.03395,-2.25782,23.87099
4.03648,-2.13522,23.87099
4.03766,-2.09180,23.87099
4.03799,-2.08158,23.87099
4.03833,-2.07903,23.87099
4.03850,-2.07903,23.87099
4.03867,-2.07903,23.87099
4.03884,-2.07903,23.87099
4.03884,-2.07903,23.87099
4.03900,-2.07647,23.87099
4.04322,-1.86193,23.87099
4.04591,-1.73933,23.87099
4.04676,-1.70613,23.87099
4.04726,-1.69336,23.87099
4.04760,-1.69081,23.87099
4.04777,-1.69081,23.87099
4.04794,-1.69081,23.87099
4.04811,-1.69081,23.87099
4.04827,-1.69081,23.87099
4.04844,-1.69081,23.87099
4.04861,-1.68059,23.87099
4.04878,-1.67548,23.87099
4.04912,-1.67548,23.87099
4.04912,-1.67548,23.87099
4.04929,-1.67548,23.87099
4.04945,-1.67548,23.87099
4.04945,-1.67548,23.87099
4.04962,-1.67293,23.87099
4.04962,-1.67548,23.87099
4.04979,-1.67293,23.87099
4.04996,-1.66527,23.87099
4.05030,-1.66016,23.87099
4.05030,-1.66016,23.87099
4.05047,-1.66016,23.87099
4.05047,-1.66016,23.87099
4.05063,-1.66016,23.87099
4.05063,-1.65760,23.87099
4.05080,-1.66016,23.87099
4.05080,-1.66016,23.87099
4.05080,-1.66016,23.87099
4.04760,-1.83384,23.87099
4.04490,-1.96665,23.87099
4.04406,-1.99985,23.87099
4.04389,-2.01007,23.87099
4.04372,-2.01262,23.87099
4.04356,-2.01262,23.87099
4.04356,-2.01518,23.87099
4.04356,-2.01518,23.87099
4.04356,-2.01518,23.87099
4.04356,-2.01518,23.87099
4.04356,-2.01007,23.87099
4.04356,-2.00751,23.87099
4.04356,-2.00751,23.87099
4.04356,-2.00751,23.87099
4.04356,-2.00751,23.87099
4.04356,-2.00751,23.87099
4.04356,-2.00751,23.87099
4.04356,-2.00751,23.87099
4.04356,-2.00751,23.87099
4.04356,-2.00751,23.87099
4.04372,-2.00241,23.87099
4.04372,-1.99730,23.87099
4.04372,-1.99730,23.87099
4.04372,-1.99730,23.87099
4.04372,-1.99730,23.87099
4.04372,-1.99730,23.87099
4.04372,-1.99730,23.87099
4.04372,-1.99730,23.87099
4.04372,-1.99730,23.87099
4.04372,-1.99730,23.87099
4.04760,-1.79552,23.87099
4.05013,-1.67548,23.87099
4.05114,-1.63462,23.87099
4.05148,-1.62440,23.87099
4.05165,-1.61929,23.87099
4.05181,-1.61929,23.87099
4.05198,-1.61929,23.87099
4.05198,-1.61929,23.87099
4.05215,-1.61929,23.87099
4.05215,-1.61929,23.87099
4.04844,-1.81085,23.87099
4.04608,-1.92578,23.87099
4.04541,-1.95643,23.87099
4.04524,-1.96920,23.87099
4.04507,-1.97176,23.87099
4.04490,-1.97176,23.87099
4.04490,-1.97176,23.87099
4.04490,-1.97176,23.87099
4.04490,-1.97176,23.87099
4.04473,-1.97176,23.87099
4.04490,-1.96665,23.87099
4.04490,-1.96409,23.87099
4.04490,-1.96409,23.87099
4.04490,-1.96409,23.87099
4.04490,-1.96409,23.87099
4.04490,-1.96409,23.87099
4.04490,-1.96409,23.87099
4.04490,-1.96409,23.87099
4.04490,-1.96409,23.87099
4.04473,-1.96409,23.87099
4.04490,-1.95899,23.87099
4.04490,-1.95643,23.87099
